Interactor1	Interactor2	geneName1	geneName2	Complex.name	Complex.id
Q9UBC3	Q96ST3	DNMT3B	SIN3A	DNMT3B complex	49
Q9UBC3	O60264	DNMT3B	SMARCA5	DNMT3B complex	49
Q9UBC3	O95347	DNMT3B	SMC2	DNMT3B complex	49
Q9UBC3	Q9NTJ3	DNMT3B	SMC4	DNMT3B complex	49
Q13547	O95239	HDAC1	KIF4A	DNMT3B complex	49
Q13547	Q96ST3	HDAC1	SIN3A	DNMT3B complex	49
Q13547	O60264	HDAC1	SMARCA5	DNMT3B complex	49
Q13547	O95347	HDAC1	SMC2	DNMT3B complex	49
Q13547	Q9NTJ3	HDAC1	SMC4	DNMT3B complex	49
O95239	Q96ST3	KIF4A	SIN3A	DNMT3B complex	49
O95239	O60264	KIF4A	SMARCA5	DNMT3B complex	49
O95239	O95347	KIF4A	SMC2	DNMT3B complex	49
O95239	Q9NTJ3	KIF4A	SMC4	DNMT3B complex	49
Q96ST3	O60264	SIN3A	SMARCA5	DNMT3B complex	49
Q96ST3	O95347	SIN3A	SMC2	DNMT3B complex	49
Q96ST3	Q9NTJ3	SIN3A	SMC4	DNMT3B complex	49
O60264	O95347	SMARCA5	SMC2	DNMT3B complex	49
O60264	Q9NTJ3	SMARCA5	SMC4	DNMT3B complex	49
O95347	Q9NTJ3	SMC2	SMC4	DNMT3B complex	49
Q13227	O15379	GPS2	HDAC3	SMRT complex	58
Q13227	Q9Y618	GPS2	NCOR2	SMRT complex	58
Q13227	O60907	GPS2	TBL1X	SMRT complex	58
Q13227	Q9BZK7	GPS2	TBL1XR1	SMRT complex	58
O15379	Q9Y618	HDAC3	NCOR2	SMRT complex	58
O15379	O60907	HDAC3	TBL1X	SMRT complex	58
O15379	Q9BZK7	HDAC3	TBL1XR1	SMRT complex	58
Q9Y618	O60907	NCOR2	TBL1X	SMRT complex	58
Q9Y618	Q9BZK7	NCOR2	TBL1XR1	SMRT complex	58
O60907	Q9BZK7	TBL1X	TBL1XR1	SMRT complex	58
Q14839	Q13547	CHD4	HDAC1	Mi2/NuRD complex	61
Q14839	Q92769	CHD4	HDAC2	Mi2/NuRD complex	61
Q14839	O95983	CHD4	MBD3	Mi2/NuRD complex	61
Q14839	O94776	CHD4	MTA2	Mi2/NuRD complex	61
Q14839	Q09028	CHD4	RBBP4	Mi2/NuRD complex	61
Q14839	Q16576	CHD4	RBBP7	Mi2/NuRD complex	61
Q13547	Q92769	HDAC1	HDAC2	Mi2/NuRD complex	61
Q13547	O95983	HDAC1	MBD3	Mi2/NuRD complex	61
Q13547	O94776	HDAC1	MTA2	Mi2/NuRD complex	61
Q13547	Q09028	HDAC1	RBBP4	Mi2/NuRD complex	61
Q13547	Q16576	HDAC1	RBBP7	Mi2/NuRD complex	61
Q92769	O95983	HDAC2	MBD3	Mi2/NuRD complex	61
Q92769	O94776	HDAC2	MTA2	Mi2/NuRD complex	61
Q92769	Q09028	HDAC2	RBBP4	Mi2/NuRD complex	61
Q92769	Q16576	HDAC2	RBBP7	Mi2/NuRD complex	61
O95983	O94776	MBD3	MTA2	Mi2/NuRD complex	61
O95983	Q09028	MBD3	RBBP4	Mi2/NuRD complex	61
O95983	Q16576	MBD3	RBBP7	Mi2/NuRD complex	61
O94776	Q09028	MTA2	RBBP4	Mi2/NuRD complex	61
O94776	Q16576	MTA2	RBBP7	Mi2/NuRD complex	61
Q09028	Q16576	RBBP4	RBBP7	Mi2/NuRD complex	61
Q14839	Q13547	CHD4	HDAC1	MeCP1 complex	62
Q14839	Q92769	CHD4	HDAC2	MeCP1 complex	62
Q14839	Q9UBB5	CHD4	MBD2	MeCP1 complex	62
Q14839	O95983	CHD4	MBD3	MeCP1 complex	62
Q14839	O94776	CHD4	MTA2	MeCP1 complex	62
Q14839	Q09028	CHD4	RBBP4	MeCP1 complex	62
Q14839	Q16576	CHD4	RBBP7	MeCP1 complex	62
Q13547	Q92769	HDAC1	HDAC2	MeCP1 complex	62
Q13547	Q9UBB5	HDAC1	MBD2	MeCP1 complex	62
Q13547	O95983	HDAC1	MBD3	MeCP1 complex	62
Q13547	O94776	HDAC1	MTA2	MeCP1 complex	62
Q13547	Q09028	HDAC1	RBBP4	MeCP1 complex	62
Q13547	Q16576	HDAC1	RBBP7	MeCP1 complex	62
Q92769	Q9UBB5	HDAC2	MBD2	MeCP1 complex	62
Q92769	O95983	HDAC2	MBD3	MeCP1 complex	62
Q92769	O94776	HDAC2	MTA2	MeCP1 complex	62
Q92769	Q09028	HDAC2	RBBP4	MeCP1 complex	62
Q92769	Q16576	HDAC2	RBBP7	MeCP1 complex	62
Q9UBB5	O95983	MBD2	MBD3	MeCP1 complex	62
Q9UBB5	O94776	MBD2	MTA2	MeCP1 complex	62
Q9UBB5	Q09028	MBD2	RBBP4	MeCP1 complex	62
Q9UBB5	Q16576	MBD2	RBBP7	MeCP1 complex	62
O95983	O94776	MBD3	MTA2	MeCP1 complex	62
O95983	Q09028	MBD3	RBBP4	MeCP1 complex	62
O95983	Q16576	MBD3	RBBP7	MeCP1 complex	62
O94776	Q09028	MTA2	RBBP4	MeCP1 complex	62
O94776	Q16576	MTA2	RBBP7	MeCP1 complex	62
Q09028	Q16576	RBBP4	RBBP7	MeCP1 complex	62
Q92574	P49815	TSC1	NA	TSC1-TSC2 complex	75
P60709	O14497	ACTB	ARID1A	NUMAC complex (nucleosomal methylation activator complex)	86
P60709	Q86X55	ACTB	NA	NUMAC complex (nucleosomal methylation activator complex)	86
P60709	Q96KG9	ACTB	NA	NUMAC complex (nucleosomal methylation activator complex)	86
P60709	P51532	ACTB	SMARCA4	NUMAC complex (nucleosomal methylation activator complex)	86
P60709	Q12824	ACTB	SMARCB1	NUMAC complex (nucleosomal methylation activator complex)	86
P60709	Q92922	ACTB	SMARCC1	NUMAC complex (nucleosomal methylation activator complex)	86
P60709	Q8TAQ2	ACTB	SMARCC2	NUMAC complex (nucleosomal methylation activator complex)	86
P60709	Q96GM5	ACTB	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
P60709	Q969G3	ACTB	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	Q86X55	ARID1A	NA	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	Q96KG9	ARID1A	NA	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	P51532	ARID1A	SMARCA4	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	Q12824	ARID1A	SMARCB1	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	Q92922	ARID1A	SMARCC1	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	Q8TAQ2	ARID1A	SMARCC2	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	Q96GM5	ARID1A	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	Q969G3	ARID1A	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
Q86X55	Q96KG9	NA	NA	NUMAC complex (nucleosomal methylation activator complex)	86
Q86X55	P51532	NA	SMARCA4	NUMAC complex (nucleosomal methylation activator complex)	86
Q86X55	Q12824	NA	SMARCB1	NUMAC complex (nucleosomal methylation activator complex)	86
Q86X55	Q92922	NA	SMARCC1	NUMAC complex (nucleosomal methylation activator complex)	86
Q86X55	Q8TAQ2	NA	SMARCC2	NUMAC complex (nucleosomal methylation activator complex)	86
Q86X55	Q96GM5	NA	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
Q86X55	Q969G3	NA	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
Q96KG9	P51532	NA	SMARCA4	NUMAC complex (nucleosomal methylation activator complex)	86
Q96KG9	Q12824	NA	SMARCB1	NUMAC complex (nucleosomal methylation activator complex)	86
Q96KG9	Q92922	NA	SMARCC1	NUMAC complex (nucleosomal methylation activator complex)	86
Q96KG9	Q8TAQ2	NA	SMARCC2	NUMAC complex (nucleosomal methylation activator complex)	86
Q96KG9	Q96GM5	NA	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
Q96KG9	Q969G3	NA	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
P51532	Q12824	SMARCA4	SMARCB1	NUMAC complex (nucleosomal methylation activator complex)	86
P51532	Q92922	SMARCA4	SMARCC1	NUMAC complex (nucleosomal methylation activator complex)	86
P51532	Q8TAQ2	SMARCA4	SMARCC2	NUMAC complex (nucleosomal methylation activator complex)	86
P51532	Q96GM5	SMARCA4	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
P51532	Q969G3	SMARCA4	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
Q12824	Q92922	SMARCB1	SMARCC1	NUMAC complex (nucleosomal methylation activator complex)	86
Q12824	Q8TAQ2	SMARCB1	SMARCC2	NUMAC complex (nucleosomal methylation activator complex)	86
Q12824	Q96GM5	SMARCB1	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
Q12824	Q969G3	SMARCB1	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
Q92922	Q8TAQ2	SMARCC1	SMARCC2	NUMAC complex (nucleosomal methylation activator complex)	86
Q92922	Q96GM5	SMARCC1	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
Q92922	Q969G3	SMARCC1	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
Q8TAQ2	Q96GM5	SMARCC2	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
Q8TAQ2	Q969G3	SMARCC2	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
Q96GM5	Q969G3	SMARCD1	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
Q68CP9	Q86U86	ARID2	PBRM1	PBAF complex (Polybromo- and BAF containing complex)	149
Q68CP9	P51532	ARID2	SMARCA4	PBAF complex (Polybromo- and BAF containing complex)	149
Q68CP9	Q12824	ARID2	SMARCB1	PBAF complex (Polybromo- and BAF containing complex)	149
Q68CP9	Q92922	ARID2	SMARCC1	PBAF complex (Polybromo- and BAF containing complex)	149
Q68CP9	Q8TAQ2	ARID2	SMARCC2	PBAF complex (Polybromo- and BAF containing complex)	149
Q68CP9	Q96GM5	ARID2	SMARCD1	PBAF complex (Polybromo- and BAF containing complex)	149
Q68CP9	Q969G3	ARID2	SMARCE1	PBAF complex (Polybromo- and BAF containing complex)	149
Q68CP9	P60709	ARID2	ACTB	PBAF complex (Polybromo- and BAF containing complex)	149
Q68CP9	P63261	ARID2	ACTG1	PBAF complex (Polybromo- and BAF containing complex)	149
Q68CP9	O96019	ARID2	ACTL6A	PBAF complex (Polybromo- and BAF containing complex)	149
Q68CP9	O94805	ARID2	NA	PBAF complex (Polybromo- and BAF containing complex)	149
Q86U86	P51532	PBRM1	SMARCA4	PBAF complex (Polybromo- and BAF containing complex)	149
Q86U86	Q12824	PBRM1	SMARCB1	PBAF complex (Polybromo- and BAF containing complex)	149
Q86U86	Q92922	PBRM1	SMARCC1	PBAF complex (Polybromo- and BAF containing complex)	149
Q86U86	Q8TAQ2	PBRM1	SMARCC2	PBAF complex (Polybromo- and BAF containing complex)	149
Q86U86	Q96GM5	PBRM1	SMARCD1	PBAF complex (Polybromo- and BAF containing complex)	149
Q86U86	Q969G3	PBRM1	SMARCE1	PBAF complex (Polybromo- and BAF containing complex)	149
Q86U86	P60709	PBRM1	ACTB	PBAF complex (Polybromo- and BAF containing complex)	149
Q86U86	P63261	PBRM1	ACTG1	PBAF complex (Polybromo- and BAF containing complex)	149
Q86U86	O96019	PBRM1	ACTL6A	PBAF complex (Polybromo- and BAF containing complex)	149
Q86U86	O94805	PBRM1	NA	PBAF complex (Polybromo- and BAF containing complex)	149
P51532	Q12824	SMARCA4	SMARCB1	PBAF complex (Polybromo- and BAF containing complex)	149
P51532	Q92922	SMARCA4	SMARCC1	PBAF complex (Polybromo- and BAF containing complex)	149
P51532	Q8TAQ2	SMARCA4	SMARCC2	PBAF complex (Polybromo- and BAF containing complex)	149
P51532	Q96GM5	SMARCA4	SMARCD1	PBAF complex (Polybromo- and BAF containing complex)	149
P51532	Q969G3	SMARCA4	SMARCE1	PBAF complex (Polybromo- and BAF containing complex)	149
P51532	P60709	SMARCA4	ACTB	PBAF complex (Polybromo- and BAF containing complex)	149
P51532	P63261	SMARCA4	ACTG1	PBAF complex (Polybromo- and BAF containing complex)	149
P51532	O96019	SMARCA4	ACTL6A	PBAF complex (Polybromo- and BAF containing complex)	149
P51532	O94805	SMARCA4	NA	PBAF complex (Polybromo- and BAF containing complex)	149
Q12824	Q92922	SMARCB1	SMARCC1	PBAF complex (Polybromo- and BAF containing complex)	149
Q12824	Q8TAQ2	SMARCB1	SMARCC2	PBAF complex (Polybromo- and BAF containing complex)	149
Q12824	Q96GM5	SMARCB1	SMARCD1	PBAF complex (Polybromo- and BAF containing complex)	149
Q12824	Q969G3	SMARCB1	SMARCE1	PBAF complex (Polybromo- and BAF containing complex)	149
Q12824	P60709	SMARCB1	ACTB	PBAF complex (Polybromo- and BAF containing complex)	149
Q12824	P63261	SMARCB1	ACTG1	PBAF complex (Polybromo- and BAF containing complex)	149
Q12824	O96019	SMARCB1	ACTL6A	PBAF complex (Polybromo- and BAF containing complex)	149
Q12824	O94805	SMARCB1	NA	PBAF complex (Polybromo- and BAF containing complex)	149
Q92922	Q8TAQ2	SMARCC1	SMARCC2	PBAF complex (Polybromo- and BAF containing complex)	149
Q92922	Q96GM5	SMARCC1	SMARCD1	PBAF complex (Polybromo- and BAF containing complex)	149
Q92922	Q969G3	SMARCC1	SMARCE1	PBAF complex (Polybromo- and BAF containing complex)	149
Q92922	P60709	SMARCC1	ACTB	PBAF complex (Polybromo- and BAF containing complex)	149
Q92922	P63261	SMARCC1	ACTG1	PBAF complex (Polybromo- and BAF containing complex)	149
Q92922	O96019	SMARCC1	ACTL6A	PBAF complex (Polybromo- and BAF containing complex)	149
Q92922	O94805	SMARCC1	NA	PBAF complex (Polybromo- and BAF containing complex)	149
Q8TAQ2	Q96GM5	SMARCC2	SMARCD1	PBAF complex (Polybromo- and BAF containing complex)	149
Q8TAQ2	Q969G3	SMARCC2	SMARCE1	PBAF complex (Polybromo- and BAF containing complex)	149
Q8TAQ2	P60709	SMARCC2	ACTB	PBAF complex (Polybromo- and BAF containing complex)	149
Q8TAQ2	P63261	SMARCC2	ACTG1	PBAF complex (Polybromo- and BAF containing complex)	149
Q8TAQ2	O96019	SMARCC2	ACTL6A	PBAF complex (Polybromo- and BAF containing complex)	149
Q8TAQ2	O94805	SMARCC2	NA	PBAF complex (Polybromo- and BAF containing complex)	149
Q96GM5	Q969G3	SMARCD1	SMARCE1	PBAF complex (Polybromo- and BAF containing complex)	149
Q96GM5	P60709	SMARCD1	ACTB	PBAF complex (Polybromo- and BAF containing complex)	149
Q96GM5	P63261	SMARCD1	ACTG1	PBAF complex (Polybromo- and BAF containing complex)	149
Q96GM5	O96019	SMARCD1	ACTL6A	PBAF complex (Polybromo- and BAF containing complex)	149
Q96GM5	O94805	SMARCD1	NA	PBAF complex (Polybromo- and BAF containing complex)	149
Q969G3	P60709	SMARCE1	ACTB	PBAF complex (Polybromo- and BAF containing complex)	149
Q969G3	P63261	SMARCE1	ACTG1	PBAF complex (Polybromo- and BAF containing complex)	149
Q969G3	O96019	SMARCE1	ACTL6A	PBAF complex (Polybromo- and BAF containing complex)	149
Q969G3	O94805	SMARCE1	NA	PBAF complex (Polybromo- and BAF containing complex)	149
P60709	P63261	ACTB	ACTG1	PBAF complex (Polybromo- and BAF containing complex)	149
P60709	O96019	ACTB	ACTL6A	PBAF complex (Polybromo- and BAF containing complex)	149
P60709	O94805	ACTB	NA	PBAF complex (Polybromo- and BAF containing complex)	149
P63261	O96019	ACTG1	ACTL6A	PBAF complex (Polybromo- and BAF containing complex)	149
P63261	O94805	ACTG1	NA	PBAF complex (Polybromo- and BAF containing complex)	149
O96019	O94805	ACTL6A	NA	PBAF complex (Polybromo- and BAF containing complex)	149
P51531	P51532	SMARCA2	SMARCA4	BAF complex	189
P51531	Q12824	SMARCA2	SMARCB1	BAF complex	189
P51531	Q92922	SMARCA2	SMARCC1	BAF complex	189
P51531	Q8TAQ2	SMARCA2	SMARCC2	BAF complex	189
P51531	Q96GM5	SMARCA2	SMARCD1	BAF complex	189
P51531	Q969G3	SMARCA2	SMARCE1	BAF complex	189
P51531	P60709	SMARCA2	ACTB	BAF complex	189
P51531	P63261	SMARCA2	ACTG1	BAF complex	189
P51531	O96019	SMARCA2	ACTL6A	BAF complex	189
P51531	O94805	SMARCA2	NA	BAF complex	189
P51531	O14497	SMARCA2	ARID1A	BAF complex	189
P51531	Q8NFD5	SMARCA2	NA	BAF complex	189
P51532	Q12824	SMARCA4	SMARCB1	BAF complex	189
P51532	Q92922	SMARCA4	SMARCC1	BAF complex	189
P51532	Q8TAQ2	SMARCA4	SMARCC2	BAF complex	189
P51532	Q96GM5	SMARCA4	SMARCD1	BAF complex	189
P51532	Q969G3	SMARCA4	SMARCE1	BAF complex	189
P51532	P60709	SMARCA4	ACTB	BAF complex	189
P51532	P63261	SMARCA4	ACTG1	BAF complex	189
P51532	O96019	SMARCA4	ACTL6A	BAF complex	189
P51532	O94805	SMARCA4	NA	BAF complex	189
P51532	O14497	SMARCA4	ARID1A	BAF complex	189
P51532	Q8NFD5	SMARCA4	NA	BAF complex	189
Q12824	Q92922	SMARCB1	SMARCC1	BAF complex	189
Q12824	Q8TAQ2	SMARCB1	SMARCC2	BAF complex	189
Q12824	Q96GM5	SMARCB1	SMARCD1	BAF complex	189
Q12824	Q969G3	SMARCB1	SMARCE1	BAF complex	189
Q12824	P60709	SMARCB1	ACTB	BAF complex	189
Q12824	P63261	SMARCB1	ACTG1	BAF complex	189
Q12824	O96019	SMARCB1	ACTL6A	BAF complex	189
Q12824	O94805	SMARCB1	NA	BAF complex	189
Q12824	O14497	SMARCB1	ARID1A	BAF complex	189
Q12824	Q8NFD5	SMARCB1	NA	BAF complex	189
Q92922	Q8TAQ2	SMARCC1	SMARCC2	BAF complex	189
Q92922	Q96GM5	SMARCC1	SMARCD1	BAF complex	189
Q92922	Q969G3	SMARCC1	SMARCE1	BAF complex	189
Q92922	P60709	SMARCC1	ACTB	BAF complex	189
Q92922	P63261	SMARCC1	ACTG1	BAF complex	189
Q92922	O96019	SMARCC1	ACTL6A	BAF complex	189
Q92922	O94805	SMARCC1	NA	BAF complex	189
Q92922	O14497	SMARCC1	ARID1A	BAF complex	189
Q92922	Q8NFD5	SMARCC1	NA	BAF complex	189
Q8TAQ2	Q96GM5	SMARCC2	SMARCD1	BAF complex	189
Q8TAQ2	Q969G3	SMARCC2	SMARCE1	BAF complex	189
Q8TAQ2	P60709	SMARCC2	ACTB	BAF complex	189
Q8TAQ2	P63261	SMARCC2	ACTG1	BAF complex	189
Q8TAQ2	O96019	SMARCC2	ACTL6A	BAF complex	189
Q8TAQ2	O94805	SMARCC2	NA	BAF complex	189
Q8TAQ2	O14497	SMARCC2	ARID1A	BAF complex	189
Q8TAQ2	Q8NFD5	SMARCC2	NA	BAF complex	189
Q96GM5	Q969G3	SMARCD1	SMARCE1	BAF complex	189
Q96GM5	P60709	SMARCD1	ACTB	BAF complex	189
Q96GM5	P63261	SMARCD1	ACTG1	BAF complex	189
Q96GM5	O96019	SMARCD1	ACTL6A	BAF complex	189
Q96GM5	O94805	SMARCD1	NA	BAF complex	189
Q96GM5	O14497	SMARCD1	ARID1A	BAF complex	189
Q96GM5	Q8NFD5	SMARCD1	NA	BAF complex	189
Q969G3	P60709	SMARCE1	ACTB	BAF complex	189
Q969G3	P63261	SMARCE1	ACTG1	BAF complex	189
Q969G3	O96019	SMARCE1	ACTL6A	BAF complex	189
Q969G3	O94805	SMARCE1	NA	BAF complex	189
Q969G3	O14497	SMARCE1	ARID1A	BAF complex	189
Q969G3	Q8NFD5	SMARCE1	NA	BAF complex	189
P60709	P63261	ACTB	ACTG1	BAF complex	189
P60709	O96019	ACTB	ACTL6A	BAF complex	189
P60709	O94805	ACTB	NA	BAF complex	189
P60709	O14497	ACTB	ARID1A	BAF complex	189
P60709	Q8NFD5	ACTB	NA	BAF complex	189
P63261	O96019	ACTG1	ACTL6A	BAF complex	189
P63261	O94805	ACTG1	NA	BAF complex	189
P63261	O14497	ACTG1	ARID1A	BAF complex	189
P63261	Q8NFD5	ACTG1	NA	BAF complex	189
O96019	O94805	ACTL6A	NA	BAF complex	189
O96019	O14497	ACTL6A	ARID1A	BAF complex	189
O96019	Q8NFD5	ACTL6A	NA	BAF complex	189
O94805	O14497	NA	ARID1A	BAF complex	189
O94805	Q8NFD5	NA	NA	BAF complex	189
O14497	Q8NFD5	ARID1A	NA	BAF complex	189
Q86VP6	Q13619	NA	CUL4A	CAND1-CUL4A-RBX1 complex	223
Q86VP6	P62877	NA	RBX1	CAND1-CUL4A-RBX1 complex	223
Q13619	P62877	CUL4A	RBX1	CAND1-CUL4A-RBX1 complex	223
O96019	P38398	ACTL6A	BRCA1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
O96019	P51531	ACTL6A	SMARCA2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
O96019	P51532	ACTL6A	SMARCA4	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
O96019	Q12824	ACTL6A	SMARCB1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
O96019	Q92922	ACTL6A	SMARCC1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
O96019	Q8TAQ2	ACTL6A	SMARCC2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
O96019	Q92925	ACTL6A	SMARCD2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
O96019	Q969G3	ACTL6A	SMARCE1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
O96019	O14497	ACTL6A	ARID1A	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
O96019	Q8NFD5	ACTL6A	NA	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P38398	P51531	BRCA1	SMARCA2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P38398	P51532	BRCA1	SMARCA4	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P38398	Q12824	BRCA1	SMARCB1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P38398	Q92922	BRCA1	SMARCC1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P38398	Q8TAQ2	BRCA1	SMARCC2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P38398	Q92925	BRCA1	SMARCD2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P38398	Q969G3	BRCA1	SMARCE1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P38398	O14497	BRCA1	ARID1A	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P38398	Q8NFD5	BRCA1	NA	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51531	P51532	SMARCA2	SMARCA4	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51531	Q12824	SMARCA2	SMARCB1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51531	Q92922	SMARCA2	SMARCC1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51531	Q8TAQ2	SMARCA2	SMARCC2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51531	Q92925	SMARCA2	SMARCD2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51531	Q969G3	SMARCA2	SMARCE1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51531	O14497	SMARCA2	ARID1A	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51531	Q8NFD5	SMARCA2	NA	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51532	Q12824	SMARCA4	SMARCB1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51532	Q92922	SMARCA4	SMARCC1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51532	Q8TAQ2	SMARCA4	SMARCC2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51532	Q92925	SMARCA4	SMARCD2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51532	Q969G3	SMARCA4	SMARCE1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51532	O14497	SMARCA4	ARID1A	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
P51532	Q8NFD5	SMARCA4	NA	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
Q12824	Q92922	SMARCB1	SMARCC1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
Q12824	Q8TAQ2	SMARCB1	SMARCC2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
Q12824	Q92925	SMARCB1	SMARCD2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
Q12824	Q969G3	SMARCB1	SMARCE1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
Q12824	O14497	SMARCB1	ARID1A	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
Q12824	Q8NFD5	SMARCB1	NA	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
Q92922	Q8TAQ2	SMARCC1	SMARCC2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
Q92922	Q92925	SMARCC1	SMARCD2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
Q92922	Q969G3	SMARCC1	SMARCE1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
Q92922	O14497	SMARCC1	ARID1A	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
Q92922	Q8NFD5	SMARCC1	NA	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
Q8TAQ2	Q92925	SMARCC2	SMARCD2	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
Q8TAQ2	Q969G3	SMARCC2	SMARCE1	SWI-SNF chromatin remodeling-related-BRCA1 complex	238
