Interactor1	Interactor2	geneName1	geneName2	Complex.name	Complex.id
P60709	Q12824	ACTB	SMARCB1	NUMAC complex (nucleosomal methylation activator complex)	86
P60709	Q92922	ACTB	SMARCC1	NUMAC complex (nucleosomal methylation activator complex)	86
P60709	Q8TAQ2	ACTB	SMARCC2	NUMAC complex (nucleosomal methylation activator complex)	86
P60709	Q96GM5	ACTB	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
P60709	Q969G3	ACTB	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	Q86X55	ARID1A	NA	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	Q96KG9	ARID1A	NA	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	P51532	ARID1A	SMARCA4	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	Q12824	ARID1A	SMARCB1	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	Q92922	ARID1A	SMARCC1	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	Q8TAQ2	ARID1A	SMARCC2	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	Q96GM5	ARID1A	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
O14497	Q969G3	ARID1A	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
Q86X55	Q96KG9	NA	NA	NUMAC complex (nucleosomal methylation activator complex)	86
Q86X55	P51532	NA	SMARCA4	NUMAC complex (nucleosomal methylation activator complex)	86
Q86X55	Q12824	NA	SMARCB1	NUMAC complex (nucleosomal methylation activator complex)	86
Q86X55	Q92922	NA	SMARCC1	NUMAC complex (nucleosomal methylation activator complex)	86
Q86X55	Q8TAQ2	NA	SMARCC2	NUMAC complex (nucleosomal methylation activator complex)	86
Q86X55	Q96GM5	NA	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
Q86X55	Q969G3	NA	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
Q96KG9	P51532	NA	SMARCA4	NUMAC complex (nucleosomal methylation activator complex)	86
Q96KG9	Q12824	NA	SMARCB1	NUMAC complex (nucleosomal methylation activator complex)	86
Q96KG9	Q92922	NA	SMARCC1	NUMAC complex (nucleosomal methylation activator complex)	86
Q96KG9	Q8TAQ2	NA	SMARCC2	NUMAC complex (nucleosomal methylation activator complex)	86
Q96KG9	Q96GM5	NA	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
Q96KG9	Q969G3	NA	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
P51532	Q12824	SMARCA4	SMARCB1	NUMAC complex (nucleosomal methylation activator complex)	86
P51532	Q92922	SMARCA4	SMARCC1	NUMAC complex (nucleosomal methylation activator complex)	86
P51532	Q8TAQ2	SMARCA4	SMARCC2	NUMAC complex (nucleosomal methylation activator complex)	86
P51532	Q96GM5	SMARCA4	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
P51532	Q969G3	SMARCA4	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
Q12824	Q92922	SMARCB1	SMARCC1	NUMAC complex (nucleosomal methylation activator complex)	86
Q12824	Q8TAQ2	SMARCB1	SMARCC2	NUMAC complex (nucleosomal methylation activator complex)	86
Q12824	Q96GM5	SMARCB1	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
Q12824	Q969G3	SMARCB1	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
Q92922	Q8TAQ2	SMARCC1	SMARCC2	NUMAC complex (nucleosomal methylation activator complex)	86
Q92922	Q96GM5	SMARCC1	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
Q92922	Q969G3	SMARCC1	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
Q8TAQ2	Q96GM5	SMARCC2	SMARCD1	NUMAC complex (nucleosomal methylation activator complex)	86
Q8TAQ2	Q969G3	SMARCC2	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
Q96GM5	Q969G3	SMARCD1	SMARCE1	NUMAC complex (nucleosomal methylation activator complex)	86
P57740	Q8WUM0	NUP107	NUP133	Nup 107-160 subcomplex	87
P57740	Q12769	NUP107	NUP160	Nup 107-160 subcomplex	87
P57740	Q8NFH4	NUP107	NUP37	Nup 107-160 subcomplex	87
P57740	Q8NFH3	NUP107	NUP43	Nup 107-160 subcomplex	87
P57740	Q9BW27	NUP107	NA	Nup 107-160 subcomplex	87
P57740	P52948	NUP107	NUP98	Nup 107-160 subcomplex	87
P57740	P55735	NUP107	SEC13	Nup 107-160 subcomplex	87
P57740	Q96EE3	NUP107	SEH1L	Nup 107-160 subcomplex	87
Q8WUM0	Q12769	NUP133	NUP160	Nup 107-160 subcomplex	87
Q8WUM0	Q8NFH4	NUP133	NUP37	Nup 107-160 subcomplex	87
Q8WUM0	Q8NFH3	NUP133	NUP43	Nup 107-160 subcomplex	87
Q8WUM0	Q9BW27	NUP133	NA	Nup 107-160 subcomplex	87
Q8WUM0	P52948	NUP133	NUP98	Nup 107-160 subcomplex	87
Q8WUM0	P55735	NUP133	SEC13	Nup 107-160 subcomplex	87
Q8WUM0	Q96EE3	NUP133	SEH1L	Nup 107-160 subcomplex	87
Q12769	Q8NFH4	NUP160	NUP37	Nup 107-160 subcomplex	87
Q12769	Q8NFH3	NUP160	NUP43	Nup 107-160 subcomplex	87
Q12769	Q9BW27	NUP160	NA	Nup 107-160 subcomplex	87
Q12769	P52948	NUP160	NUP98	Nup 107-160 subcomplex	87
Q12769	P55735	NUP160	SEC13	Nup 107-160 subcomplex	87
Q12769	Q96EE3	NUP160	SEH1L	Nup 107-160 subcomplex	87
Q8NFH4	Q8NFH3	NUP37	NUP43	Nup 107-160 subcomplex	87
Q8NFH4	Q9BW27	NUP37	NA	Nup 107-160 subcomplex	87
Q8NFH4	P52948	NUP37	NUP98	Nup 107-160 subcomplex	87
Q8NFH4	P55735	NUP37	SEC13	Nup 107-160 subcomplex	87
Q8NFH4	Q96EE3	NUP37	SEH1L	Nup 107-160 subcomplex	87
Q8NFH3	Q9BW27	NUP43	NA	Nup 107-160 subcomplex	87
Q8NFH3	P52948	NUP43	NUP98	Nup 107-160 subcomplex	87
Q8NFH3	P55735	NUP43	SEC13	Nup 107-160 subcomplex	87
Q8NFH3	Q96EE3	NUP43	SEH1L	Nup 107-160 subcomplex	87
Q9BW27	P52948	NA	NUP98	Nup 107-160 subcomplex	87
Q9BW27	P55735	NA	SEC13	Nup 107-160 subcomplex	87
Q9BW27	Q96EE3	NA	SEH1L	Nup 107-160 subcomplex	87
P52948	P55735	NUP98	SEC13	Nup 107-160 subcomplex	87
P52948	Q96EE3	NUP98	SEH1L	Nup 107-160 subcomplex	87
P55735	Q96EE3	SEC13	SEH1L	Nup 107-160 subcomplex	87
Q9NRL2	O60264	NA	SMARCA5	ATP-utilizing chromatin assembly and remodeling factor (hACF) complex	94
Q9BXJ9	P13010	NAA15	XRCC5	Ku antigen-NARG1 complex	95
Q9BXJ9	P12956	NAA15	XRCC6	Ku antigen-NARG1 complex	95
P13010	P12956	XRCC5	XRCC6	Ku antigen-NARG1 complex	95
Q09472	Q00987	EP300	MDM2	p300-MDM2-p53 protein complex	98
Q09472	P04637	EP300	641	p300-MDM2-p53 protein complex	98
Q00987	P04637	MDM2	641	p300-MDM2-p53 protein complex	98
Q12830	Q09028	BPTF	RBBP4	hNURF complex	100
Q12830	Q16576	BPTF	RBBP7	hNURF complex	100
Q12830	P28370	BPTF	SMARCA1	hNURF complex	100
Q09028	Q16576	RBBP4	RBBP7	hNURF complex	100
Q09028	P28370	RBBP4	SMARCA1	hNURF complex	100
Q16576	P28370	RBBP7	SMARCA1	hNURF complex	100
P18074	P19447	ERCC2	ERCC3	RNA polymerase II holoenzyme complex	103
P18074	Q00403	ERCC2	GTF2B	RNA polymerase II holoenzyme complex	103
P18074	P29083	ERCC2	NA	RNA polymerase II holoenzyme complex	103
P18074	P29084	ERCC2	NA	RNA polymerase II holoenzyme complex	103
P18074	P35269	ERCC2	GTF2F1	RNA polymerase II holoenzyme complex	103
P18074	P13984	ERCC2	GTF2F2	RNA polymerase II holoenzyme complex	103
P18074	P32780	ERCC2	NA	RNA polymerase II holoenzyme complex	103
P18074	Q13888	ERCC2	NA	RNA polymerase II holoenzyme complex	103
P18074	Q13889	ERCC2	NA	RNA polymerase II holoenzyme complex	103
P18074	Q92759	ERCC2	GTF2H4	RNA polymerase II holoenzyme complex	103
P18074	P24928	ERCC2	POLR2A	RNA polymerase II holoenzyme complex	103
P18074	P30876	ERCC2	POLR2B	RNA polymerase II holoenzyme complex	103
P18074	P19387	ERCC2	POLR2C	RNA polymerase II holoenzyme complex	103
P18074	O15514	ERCC2	POLR2D	RNA polymerase II holoenzyme complex	103
P18074	P19388	ERCC2	POLR2E	RNA polymerase II holoenzyme complex	103
P18074	P61218	ERCC2	POLR2F	RNA polymerase II holoenzyme complex	103
P18074	P62487	ERCC2	POLR2G	RNA polymerase II holoenzyme complex	103
P18074	P52434	ERCC2	POLR2H	RNA polymerase II holoenzyme complex	103
P18074	P36954	ERCC2	POLR2I	RNA polymerase II holoenzyme complex	103
P18074	P52435	ERCC2	POLR2J	RNA polymerase II holoenzyme complex	103
P18074	P53803	ERCC2	POLR2K	RNA polymerase II holoenzyme complex	103
P18074	P62875	ERCC2	POLR2L	RNA polymerase II holoenzyme complex	103
P18074	P20226	ERCC2	TBP	RNA polymerase II holoenzyme complex	103
P19447	Q00403	ERCC3	GTF2B	RNA polymerase II holoenzyme complex	103
P19447	P29083	ERCC3	NA	RNA polymerase II holoenzyme complex	103
P19447	P29084	ERCC3	NA	RNA polymerase II holoenzyme complex	103
P19447	P35269	ERCC3	GTF2F1	RNA polymerase II holoenzyme complex	103
P19447	P13984	ERCC3	GTF2F2	RNA polymerase II holoenzyme complex	103
P19447	P32780	ERCC3	NA	RNA polymerase II holoenzyme complex	103
P19447	Q13888	ERCC3	NA	RNA polymerase II holoenzyme complex	103
P19447	Q13889	ERCC3	NA	RNA polymerase II holoenzyme complex	103
P19447	Q92759	ERCC3	GTF2H4	RNA polymerase II holoenzyme complex	103
P19447	P24928	ERCC3	POLR2A	RNA polymerase II holoenzyme complex	103
P19447	P30876	ERCC3	POLR2B	RNA polymerase II holoenzyme complex	103
P19447	P19387	ERCC3	POLR2C	RNA polymerase II holoenzyme complex	103
P19447	O15514	ERCC3	POLR2D	RNA polymerase II holoenzyme complex	103
P19447	P19388	ERCC3	POLR2E	RNA polymerase II holoenzyme complex	103
P19447	P61218	ERCC3	POLR2F	RNA polymerase II holoenzyme complex	103
P19447	P62487	ERCC3	POLR2G	RNA polymerase II holoenzyme complex	103
P19447	P52434	ERCC3	POLR2H	RNA polymerase II holoenzyme complex	103
P19447	P36954	ERCC3	POLR2I	RNA polymerase II holoenzyme complex	103
P19447	P52435	ERCC3	POLR2J	RNA polymerase II holoenzyme complex	103
P19447	P53803	ERCC3	POLR2K	RNA polymerase II holoenzyme complex	103
P19447	P62875	ERCC3	POLR2L	RNA polymerase II holoenzyme complex	103
P19447	P20226	ERCC3	TBP	RNA polymerase II holoenzyme complex	103
Q00403	P29083	GTF2B	NA	RNA polymerase II holoenzyme complex	103
Q00403	P29084	GTF2B	NA	RNA polymerase II holoenzyme complex	103
Q00403	P35269	GTF2B	GTF2F1	RNA polymerase II holoenzyme complex	103
Q00403	P13984	GTF2B	GTF2F2	RNA polymerase II holoenzyme complex	103
Q00403	P32780	GTF2B	NA	RNA polymerase II holoenzyme complex	103
Q00403	Q13888	GTF2B	NA	RNA polymerase II holoenzyme complex	103
Q00403	Q13889	GTF2B	NA	RNA polymerase II holoenzyme complex	103
Q00403	Q92759	GTF2B	GTF2H4	RNA polymerase II holoenzyme complex	103
Q00403	P24928	GTF2B	POLR2A	RNA polymerase II holoenzyme complex	103
Q00403	P30876	GTF2B	POLR2B	RNA polymerase II holoenzyme complex	103
Q00403	P19387	GTF2B	POLR2C	RNA polymerase II holoenzyme complex	103
Q00403	O15514	GTF2B	POLR2D	RNA polymerase II holoenzyme complex	103
Q00403	P19388	GTF2B	POLR2E	RNA polymerase II holoenzyme complex	103
Q00403	P61218	GTF2B	POLR2F	RNA polymerase II holoenzyme complex	103
Q00403	P62487	GTF2B	POLR2G	RNA polymerase II holoenzyme complex	103
Q00403	P52434	GTF2B	POLR2H	RNA polymerase II holoenzyme complex	103
Q00403	P36954	GTF2B	POLR2I	RNA polymerase II holoenzyme complex	103
Q00403	P52435	GTF2B	POLR2J	RNA polymerase II holoenzyme complex	103
Q00403	P53803	GTF2B	POLR2K	RNA polymerase II holoenzyme complex	103
Q00403	P62875	GTF2B	POLR2L	RNA polymerase II holoenzyme complex	103
Q00403	P20226	GTF2B	TBP	RNA polymerase II holoenzyme complex	103
P29083	P29084	NA	NA	RNA polymerase II holoenzyme complex	103
P29083	P35269	NA	GTF2F1	RNA polymerase II holoenzyme complex	103
P29083	P13984	NA	GTF2F2	RNA polymerase II holoenzyme complex	103
P29083	P32780	NA	NA	RNA polymerase II holoenzyme complex	103
P29083	Q13888	NA	NA	RNA polymerase II holoenzyme complex	103
P29083	Q13889	NA	NA	RNA polymerase II holoenzyme complex	103
P29083	Q92759	NA	GTF2H4	RNA polymerase II holoenzyme complex	103
P29083	P24928	NA	POLR2A	RNA polymerase II holoenzyme complex	103
P29083	P30876	NA	POLR2B	RNA polymerase II holoenzyme complex	103
P29083	P19387	NA	POLR2C	RNA polymerase II holoenzyme complex	103
P29083	O15514	NA	POLR2D	RNA polymerase II holoenzyme complex	103
P29083	P19388	NA	POLR2E	RNA polymerase II holoenzyme complex	103
P29083	P61218	NA	POLR2F	RNA polymerase II holoenzyme complex	103
P29083	P62487	NA	POLR2G	RNA polymerase II holoenzyme complex	103
P29083	P52434	NA	POLR2H	RNA polymerase II holoenzyme complex	103
P29083	P36954	NA	POLR2I	RNA polymerase II holoenzyme complex	103
P29083	P52435	NA	POLR2J	RNA polymerase II holoenzyme complex	103
P29083	P53803	NA	POLR2K	RNA polymerase II holoenzyme complex	103
P29083	P62875	NA	POLR2L	RNA polymerase II holoenzyme complex	103
P29083	P20226	NA	TBP	RNA polymerase II holoenzyme complex	103
P29084	P35269	NA	GTF2F1	RNA polymerase II holoenzyme complex	103
P29084	P13984	NA	GTF2F2	RNA polymerase II holoenzyme complex	103
P29084	P32780	NA	NA	RNA polymerase II holoenzyme complex	103
P29084	Q13888	NA	NA	RNA polymerase II holoenzyme complex	103
P29084	Q13889	NA	NA	RNA polymerase II holoenzyme complex	103
P29084	Q92759	NA	GTF2H4	RNA polymerase II holoenzyme complex	103
P29084	P24928	NA	POLR2A	RNA polymerase II holoenzyme complex	103
P29084	P30876	NA	POLR2B	RNA polymerase II holoenzyme complex	103
