Interactor1	Interactor2	geneName1	geneName2	Complex.name	Complex.id
Q9UBC3	Q96ST3	DNMT3B	SIN3A	DNMT3B complex	49
Q9UBC3	O60264	DNMT3B	SMARCA5	DNMT3B complex	49
Q9UBC3	O95347	DNMT3B	SMC2	DNMT3B complex	49
Q9UBC3	Q9NTJ3	DNMT3B	SMC4	DNMT3B complex	49
Q13547	O95239	HDAC1	KIF4A	DNMT3B complex	49
Q13547	Q96ST3	HDAC1	SIN3A	DNMT3B complex	49
Q13547	O60264	HDAC1	SMARCA5	DNMT3B complex	49
Q13547	O95347	HDAC1	SMC2	DNMT3B complex	49
Q13547	Q9NTJ3	HDAC1	SMC4	DNMT3B complex	49
O95239	Q96ST3	KIF4A	SIN3A	DNMT3B complex	49
O95239	O60264	KIF4A	SMARCA5	DNMT3B complex	49
O95239	O95347	KIF4A	SMC2	DNMT3B complex	49
O95239	Q9NTJ3	KIF4A	SMC4	DNMT3B complex	49
Q96ST3	O60264	SIN3A	SMARCA5	DNMT3B complex	49
Q96ST3	O95347	SIN3A	SMC2	DNMT3B complex	49
Q96ST3	Q9NTJ3	SIN3A	SMC4	DNMT3B complex	49
O60264	O95347	SMARCA5	SMC2	DNMT3B complex	49
O60264	Q9NTJ3	SMARCA5	SMC4	DNMT3B complex	49
O95347	Q9NTJ3	SMC2	SMC4	DNMT3B complex	49
Q13547	Q92769	HDAC1	HDAC2	SIN3 complex	54
Q13547	Q09028	HDAC1	RBBP4	SIN3 complex	54
Q13547	Q16576	HDAC1	RBBP7	SIN3 complex	54
Q13547	O00422	HDAC1	SAP18	SIN3 complex	54
Q13547	O75446	HDAC1	SAP30	SIN3 complex	54
Q13547	Q96ST3	HDAC1	SIN3A	SIN3 complex	54
Q92769	Q09028	HDAC2	RBBP4	SIN3 complex	54
Q92769	Q16576	HDAC2	RBBP7	SIN3 complex	54
Q92769	O00422	HDAC2	SAP18	SIN3 complex	54
Q92769	O75446	HDAC2	SAP30	SIN3 complex	54
Q92769	Q96ST3	HDAC2	SIN3A	SIN3 complex	54
Q09028	Q16576	RBBP4	RBBP7	SIN3 complex	54
Q09028	O00422	RBBP4	SAP18	SIN3 complex	54
Q09028	O75446	RBBP4	SAP30	SIN3 complex	54
Q09028	Q96ST3	RBBP4	SIN3A	SIN3 complex	54
Q16576	O00422	RBBP7	SAP18	SIN3 complex	54
Q16576	O75446	RBBP7	SAP30	SIN3 complex	54
Q16576	Q96ST3	RBBP7	SIN3A	SIN3 complex	54
O00422	O75446	SAP18	SAP30	SIN3 complex	54
O00422	Q96ST3	SAP18	SIN3A	SIN3 complex	54
O75446	Q96ST3	SAP30	SIN3A	SIN3 complex	54
Q13227	O15379	GPS2	HDAC3	SMRT complex	58
Q13227	Q9Y618	GPS2	NCOR2	SMRT complex	58
Q13227	O60907	GPS2	TBL1X	SMRT complex	58
Q13227	Q9BZK7	GPS2	TBL1XR1	SMRT complex	58
O15379	Q9Y618	HDAC3	NCOR2	SMRT complex	58
O15379	O60907	HDAC3	TBL1X	SMRT complex	58
O15379	Q9BZK7	HDAC3	TBL1XR1	SMRT complex	58
Q9Y618	O60907	NCOR2	TBL1X	SMRT complex	58
Q9Y618	Q9BZK7	NCOR2	TBL1XR1	SMRT complex	58
O60907	Q9BZK7	TBL1X	TBL1XR1	SMRT complex	58
Q14839	Q13547	CHD4	HDAC1	Mi2/NuRD complex	61
Q14839	Q92769	CHD4	HDAC2	Mi2/NuRD complex	61
Q14839	O95983	CHD4	MBD3	Mi2/NuRD complex	61
Q14839	O94776	CHD4	MTA2	Mi2/NuRD complex	61
Q14839	Q09028	CHD4	RBBP4	Mi2/NuRD complex	61
Q14839	Q16576	CHD4	RBBP7	Mi2/NuRD complex	61
Q13547	Q92769	HDAC1	HDAC2	Mi2/NuRD complex	61
Q13547	O95983	HDAC1	MBD3	Mi2/NuRD complex	61
Q13547	O94776	HDAC1	MTA2	Mi2/NuRD complex	61
Q13547	Q09028	HDAC1	RBBP4	Mi2/NuRD complex	61
Q13547	Q16576	HDAC1	RBBP7	Mi2/NuRD complex	61
Q92769	O95983	HDAC2	MBD3	Mi2/NuRD complex	61
Q92769	O94776	HDAC2	MTA2	Mi2/NuRD complex	61
Q92769	Q09028	HDAC2	RBBP4	Mi2/NuRD complex	61
Q92769	Q16576	HDAC2	RBBP7	Mi2/NuRD complex	61
O95983	O94776	MBD3	MTA2	Mi2/NuRD complex	61
O95983	Q09028	MBD3	RBBP4	Mi2/NuRD complex	61
O95983	Q16576	MBD3	RBBP7	Mi2/NuRD complex	61
O94776	Q09028	MTA2	RBBP4	Mi2/NuRD complex	61
O94776	Q16576	MTA2	RBBP7	Mi2/NuRD complex	61
Q09028	Q16576	RBBP4	RBBP7	Mi2/NuRD complex	61
Q14839	Q13547	CHD4	HDAC1	MeCP1 complex	62
Q14839	Q92769	CHD4	HDAC2	MeCP1 complex	62
Q14839	Q9UBB5	CHD4	MBD2	MeCP1 complex	62
Q14839	O95983	CHD4	MBD3	MeCP1 complex	62
Q14839	O94776	CHD4	MTA2	MeCP1 complex	62
Q14839	Q09028	CHD4	RBBP4	MeCP1 complex	62
Q14839	Q16576	CHD4	RBBP7	MeCP1 complex	62
Q13547	Q92769	HDAC1	HDAC2	MeCP1 complex	62
Q13547	Q9UBB5	HDAC1	MBD2	MeCP1 complex	62
Q13547	O95983	HDAC1	MBD3	MeCP1 complex	62
Q13547	O94776	HDAC1	MTA2	MeCP1 complex	62
Q13547	Q09028	HDAC1	RBBP4	MeCP1 complex	62
Q13547	Q16576	HDAC1	RBBP7	MeCP1 complex	62
Q92769	Q9UBB5	HDAC2	MBD2	MeCP1 complex	62
Q92769	O95983	HDAC2	MBD3	MeCP1 complex	62
Q92769	O94776	HDAC2	MTA2	MeCP1 complex	62
Q92769	Q09028	HDAC2	RBBP4	MeCP1 complex	62
Q92769	Q16576	HDAC2	RBBP7	MeCP1 complex	62
Q9UBB5	O95983	MBD2	MBD3	MeCP1 complex	62
Q9UBB5	O94776	MBD2	MTA2	MeCP1 complex	62
Q9UBB5	Q09028	MBD2	RBBP4	MeCP1 complex	62
Q9UBB5	Q16576	MBD2	RBBP7	MeCP1 complex	62
O95983	O94776	MBD3	MTA2	MeCP1 complex	62
O95983	Q09028	MBD3	RBBP4	MeCP1 complex	62
O95983	Q16576	MBD3	RBBP7	MeCP1 complex	62
O94776	Q09028	MTA2	RBBP4	MeCP1 complex	62
O94776	Q16576	MTA2	RBBP7	MeCP1 complex	62
Q09028	Q16576	RBBP4	RBBP7	MeCP1 complex	62
P49959	O60934	MRE11	NBN	MRN complex (MRE11-RAD50-NBS1 complex)	71
P49959	Q92878	MRE11	RAD50	MRN complex (MRE11-RAD50-NBS1 complex)	71
O60934	Q92878	NBN	RAD50	MRN complex (MRE11-RAD50-NBS1 complex)	71
P49959	Q92878	MRE11	RAD50	R/M complex (RAD50-MRE11 complex)	72
P49959	O60934	MRE11	NBN	MRN complex (MRE11-RAD50-NBN complex)	73
O60934	Q92878	NBN	RAD50	MRN complex (MRE11-RAD50-NBN complex)	73
P43246	P52701	MSH2	MSH6	MSH2-MSH6 complex	374
P43246	P20585	MSH2	MSH3	MSH2-MSH3 complex	375
P40692	P43246	MLH1	MSH2	PCNA-MutS-alpha-MutL-alpha-DNA complex	376
P40692	P52701	MLH1	MSH6	PCNA-MutS-alpha-MutL-alpha-DNA complex	376
P40692	P12004	MLH1	PCNA	PCNA-MutS-alpha-MutL-alpha-DNA complex	376
P40692	P54278	MLH1	PMS2	PCNA-MutS-alpha-MutL-alpha-DNA complex	376
P43246	P52701	MSH2	MSH6	PCNA-MutS-alpha-MutL-alpha-DNA complex	376
P43246	P12004	MSH2	PCNA	PCNA-MutS-alpha-MutL-alpha-DNA complex	376
P43246	P54278	MSH2	PMS2	PCNA-MutS-alpha-MutL-alpha-DNA complex	376
P52701	P12004	MSH6	PCNA	PCNA-MutS-alpha-MutL-alpha-DNA complex	376
P52701	P54278	MSH6	PMS2	PCNA-MutS-alpha-MutL-alpha-DNA complex	376
P12004	P54278	PCNA	PMS2	PCNA-MutS-alpha-MutL-alpha-DNA complex	376
P43246	P52701	MSH2	MSH6	PCNA-MutS-alpha-DNA initial complex	377
P43246	P12004	MSH2	PCNA	PCNA-MutS-alpha-DNA initial complex	377
P52701	P12004	MSH6	PCNA	PCNA-MutS-alpha-DNA initial complex	377
P43246	P20585	MSH2	MSH3	MutS-beta complex	378
Q13619	Q16531	CUL4A	DDB1	Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)	391
Q13619	P62877	CUL4A	RBX1	Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)	391
Q16531	P62877	DDB1	RBX1	Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)	391
Q9BV90	Q6IEG0	SNRNP25	SNRNP48	18S U11/U12 snRNP	430
Q9BV90	O43143	SNRNP25	DHX15	18S U11/U12 snRNP	430
Q9BV90	Q8N8D1	SNRNP25	PDCD7	18S U11/U12 snRNP	430
Q9BV90	Q6P2Q9	SNRNP25	PRPF8	18S U11/U12 snRNP	430
Q9BV90	Q96LT9	SNRNP25	RNPC3	18S U11/U12 snRNP	430
Q9BV90	O75533	SNRNP25	SF3B1	18S U11/U12 snRNP	430
Q9BV90	Q9Y3B4	SNRNP25	SF3B6	18S U11/U12 snRNP	430
Q9BV90	Q13435	SNRNP25	SF3B2	18S U11/U12 snRNP	430
Q9BV90	Q15393	SNRNP25	SF3B3	18S U11/U12 snRNP	430
Q9BV90	Q15427	SNRNP25	SF3B4	18S U11/U12 snRNP	430
Q9BV90	Q9BWJ5	SNRNP25	SF3B5	18S U11/U12 snRNP	430
Q9BV90	P14678	SNRNP25	SNRPB	18S U11/U12 snRNP	430
Q9BV90	P62314	SNRNP25	SNRPD1	18S U11/U12 snRNP	430
Q9BV90	P62316	SNRNP25	SNRPD2	18S U11/U12 snRNP	430
Q9BV90	P62318	SNRNP25	SNRPD3	18S U11/U12 snRNP	430
Q9BV90	P62304	SNRNP25	SNRPE	18S U11/U12 snRNP	430
Q9BV90	P62306	SNRNP25	SNRPF	18S U11/U12 snRNP	430
Q9BV90	P62308	SNRNP25	SNRPG	18S U11/U12 snRNP	430
Q9BV90	Q16560	SNRNP25	SNRNP35	18S U11/U12 snRNP	430
Q9BV90	P67809	SNRNP25	YBX1	18S U11/U12 snRNP	430
Q9BV90	Q8TBF4	SNRNP25	ZCRB1	18S U11/U12 snRNP	430
Q9BV90	Q9UDW3	SNRNP25	ZMAT5	18S U11/U12 snRNP	430
Q9BV90	Q15696	SNRNP25	ZRSR2	18S U11/U12 snRNP	430
Q6IEG0	O43143	SNRNP48	DHX15	18S U11/U12 snRNP	430
Q6IEG0	Q8N8D1	SNRNP48	PDCD7	18S U11/U12 snRNP	430
Q6IEG0	Q6P2Q9	SNRNP48	PRPF8	18S U11/U12 snRNP	430
Q6IEG0	Q96LT9	SNRNP48	RNPC3	18S U11/U12 snRNP	430
Q6IEG0	O75533	SNRNP48	SF3B1	18S U11/U12 snRNP	430
Q6IEG0	Q9Y3B4	SNRNP48	SF3B6	18S U11/U12 snRNP	430
Q6IEG0	Q13435	SNRNP48	SF3B2	18S U11/U12 snRNP	430
Q6IEG0	Q15393	SNRNP48	SF3B3	18S U11/U12 snRNP	430
Q6IEG0	Q15427	SNRNP48	SF3B4	18S U11/U12 snRNP	430
Q6IEG0	Q9BWJ5	SNRNP48	SF3B5	18S U11/U12 snRNP	430
Q6IEG0	P14678	SNRNP48	SNRPB	18S U11/U12 snRNP	430
Q6IEG0	P62314	SNRNP48	SNRPD1	18S U11/U12 snRNP	430
Q6IEG0	P62316	SNRNP48	SNRPD2	18S U11/U12 snRNP	430
Q6IEG0	P62318	SNRNP48	SNRPD3	18S U11/U12 snRNP	430
Q6IEG0	P62304	SNRNP48	SNRPE	18S U11/U12 snRNP	430
Q6IEG0	P62306	SNRNP48	SNRPF	18S U11/U12 snRNP	430
Q6IEG0	P62308	SNRNP48	SNRPG	18S U11/U12 snRNP	430
Q6IEG0	Q16560	SNRNP48	SNRNP35	18S U11/U12 snRNP	430
Q6IEG0	P67809	SNRNP48	YBX1	18S U11/U12 snRNP	430
Q6IEG0	Q8TBF4	SNRNP48	ZCRB1	18S U11/U12 snRNP	430
Q6IEG0	Q9UDW3	SNRNP48	ZMAT5	18S U11/U12 snRNP	430
Q6IEG0	Q15696	SNRNP48	ZRSR2	18S U11/U12 snRNP	430
O43143	Q8N8D1	DHX15	PDCD7	18S U11/U12 snRNP	430
O43143	Q6P2Q9	DHX15	PRPF8	18S U11/U12 snRNP	430
O43143	Q96LT9	DHX15	RNPC3	18S U11/U12 snRNP	430
O43143	O75533	DHX15	SF3B1	18S U11/U12 snRNP	430
O43143	Q9Y3B4	DHX15	SF3B6	18S U11/U12 snRNP	430
O43143	Q13435	DHX15	SF3B2	18S U11/U12 snRNP	430
O43143	Q15393	DHX15	SF3B3	18S U11/U12 snRNP	430
O43143	Q15427	DHX15	SF3B4	18S U11/U12 snRNP	430
O43143	Q9BWJ5	DHX15	SF3B5	18S U11/U12 snRNP	430
O43143	P14678	DHX15	SNRPB	18S U11/U12 snRNP	430
O43143	P62314	DHX15	SNRPD1	18S U11/U12 snRNP	430
O43143	P62316	DHX15	SNRPD2	18S U11/U12 snRNP	430
O43143	P62318	DHX15	SNRPD3	18S U11/U12 snRNP	430
O43143	P62304	DHX15	SNRPE	18S U11/U12 snRNP	430
O43143	P62306	DHX15	SNRPF	18S U11/U12 snRNP	430
O43143	P62308	DHX15	SNRPG	18S U11/U12 snRNP	430
O43143	Q16560	DHX15	SNRNP35	18S U11/U12 snRNP	430
O43143	P67809	DHX15	YBX1	18S U11/U12 snRNP	430
O43143	Q8TBF4	DHX15	ZCRB1	18S U11/U12 snRNP	430
O43143	Q9UDW3	DHX15	ZMAT5	18S U11/U12 snRNP	430
O43143	Q15696	DHX15	ZRSR2	18S U11/U12 snRNP	430
Q8N8D1	Q6P2Q9	PDCD7	PRPF8	18S U11/U12 snRNP	430
Q8N8D1	Q96LT9	PDCD7	RNPC3	18S U11/U12 snRNP	430
Q8N8D1	O75533	PDCD7	SF3B1	18S U11/U12 snRNP	430
Q8N8D1	Q9Y3B4	PDCD7	SF3B6	18S U11/U12 snRNP	430
Q8N8D1	Q13435	PDCD7	SF3B2	18S U11/U12 snRNP	430
Q8N8D1	Q15393	PDCD7	SF3B3	18S U11/U12 snRNP	430
Q8N8D1	Q15427	PDCD7	SF3B4	18S U11/U12 snRNP	430
Q8N8D1	Q9BWJ5	PDCD7	SF3B5	18S U11/U12 snRNP	430
Q8N8D1	P14678	PDCD7	SNRPB	18S U11/U12 snRNP	430
Q8N8D1	P62314	PDCD7	SNRPD1	18S U11/U12 snRNP	430
Q8N8D1	P62316	PDCD7	SNRPD2	18S U11/U12 snRNP	430
Q8N8D1	P62318	PDCD7	SNRPD3	18S U11/U12 snRNP	430
Q8N8D1	P62304	PDCD7	SNRPE	18S U11/U12 snRNP	430
Q8N8D1	P62306	PDCD7	SNRPF	18S U11/U12 snRNP	430
Q8N8D1	P62308	PDCD7	SNRPG	18S U11/U12 snRNP	430
Q8N8D1	Q16560	PDCD7	SNRNP35	18S U11/U12 snRNP	430
Q8N8D1	P67809	PDCD7	YBX1	18S U11/U12 snRNP	430
Q8N8D1	Q8TBF4	PDCD7	ZCRB1	18S U11/U12 snRNP	430
Q8N8D1	Q9UDW3	PDCD7	ZMAT5	18S U11/U12 snRNP	430
Q8N8D1	Q15696	PDCD7	ZRSR2	18S U11/U12 snRNP	430
Q6P2Q9	Q96LT9	PRPF8	RNPC3	18S U11/U12 snRNP	430
Q6P2Q9	O75533	PRPF8	SF3B1	18S U11/U12 snRNP	430
Q6P2Q9	Q9Y3B4	PRPF8	SF3B6	18S U11/U12 snRNP	430
Q6P2Q9	Q13435	PRPF8	SF3B2	18S U11/U12 snRNP	430
Q6P2Q9	Q15393	PRPF8	SF3B3	18S U11/U12 snRNP	430
Q6P2Q9	Q15427	PRPF8	SF3B4	18S U11/U12 snRNP	430
Q6P2Q9	Q9BWJ5	PRPF8	SF3B5	18S U11/U12 snRNP	430
Q6P2Q9	P14678	PRPF8	SNRPB	18S U11/U12 snRNP	430
Q6P2Q9	P62314	PRPF8	SNRPD1	18S U11/U12 snRNP	430
Q6P2Q9	P62316	PRPF8	SNRPD2	18S U11/U12 snRNP	430
Q6P2Q9	P62318	PRPF8	SNRPD3	18S U11/U12 snRNP	430
Q6P2Q9	P62304	PRPF8	SNRPE	18S U11/U12 snRNP	430
Q6P2Q9	P62306	PRPF8	SNRPF	18S U11/U12 snRNP	430
Q6P2Q9	P62308	PRPF8	SNRPG	18S U11/U12 snRNP	430
Q6P2Q9	Q16560	PRPF8	SNRNP35	18S U11/U12 snRNP	430
Q6P2Q9	P67809	PRPF8	YBX1	18S U11/U12 snRNP	430
Q6P2Q9	Q8TBF4	PRPF8	ZCRB1	18S U11/U12 snRNP	430
Q6P2Q9	Q9UDW3	PRPF8	ZMAT5	18S U11/U12 snRNP	430
Q6P2Q9	Q15696	PRPF8	ZRSR2	18S U11/U12 snRNP	430
Q96LT9	O75533	RNPC3	SF3B1	18S U11/U12 snRNP	430
Q96LT9	Q9Y3B4	RNPC3	SF3B6	18S U11/U12 snRNP	430
Q96LT9	Q13435	RNPC3	SF3B2	18S U11/U12 snRNP	430
Q96LT9	Q15393	RNPC3	SF3B3	18S U11/U12 snRNP	430
Q96LT9	Q15427	RNPC3	SF3B4	18S U11/U12 snRNP	430
Q96LT9	Q9BWJ5	RNPC3	SF3B5	18S U11/U12 snRNP	430
Q96LT9	P14678	RNPC3	SNRPB	18S U11/U12 snRNP	430
Q96LT9	P62314	RNPC3	SNRPD1	18S U11/U12 snRNP	430
Q96LT9	P62316	RNPC3	SNRPD2	18S U11/U12 snRNP	430
Q96LT9	P62318	RNPC3	SNRPD3	18S U11/U12 snRNP	430
Q96LT9	P62304	RNPC3	SNRPE	18S U11/U12 snRNP	430
Q96LT9	P62306	RNPC3	SNRPF	18S U11/U12 snRNP	430
Q96LT9	P62308	RNPC3	SNRPG	18S U11/U12 snRNP	430
Q96LT9	Q16560	RNPC3	SNRNP35	18S U11/U12 snRNP	430
Q96LT9	P67809	RNPC3	YBX1	18S U11/U12 snRNP	430
Q96LT9	Q8TBF4	RNPC3	ZCRB1	18S U11/U12 snRNP	430
Q96LT9	Q9UDW3	RNPC3	ZMAT5	18S U11/U12 snRNP	430
Q96LT9	Q15696	RNPC3	ZRSR2	18S U11/U12 snRNP	430
O75533	Q9Y3B4	SF3B1	SF3B6	18S U11/U12 snRNP	430
O75533	Q13435	SF3B1	SF3B2	18S U11/U12 snRNP	430
O75533	Q15393	SF3B1	SF3B3	18S U11/U12 snRNP	430
O75533	Q15427	SF3B1	SF3B4	18S U11/U12 snRNP	430
O75533	Q9BWJ5	SF3B1	SF3B5	18S U11/U12 snRNP	430
O75533	P14678	SF3B1	SNRPB	18S U11/U12 snRNP	430
O75533	P62314	SF3B1	SNRPD1	18S U11/U12 snRNP	430
O75533	P62316	SF3B1	SNRPD2	18S U11/U12 snRNP	430
O75533	P62318	SF3B1	SNRPD3	18S U11/U12 snRNP	430
O75533	P62304	SF3B1	SNRPE	18S U11/U12 snRNP	430
O75533	P62306	SF3B1	SNRPF	18S U11/U12 snRNP	430
O75533	P62308	SF3B1	SNRPG	18S U11/U12 snRNP	430
O75533	Q16560	SF3B1	SNRNP35	18S U11/U12 snRNP	430
O75533	P67809	SF3B1	YBX1	18S U11/U12 snRNP	430
O75533	Q8TBF4	SF3B1	ZCRB1	18S U11/U12 snRNP	430
O75533	Q9UDW3	SF3B1	ZMAT5	18S U11/U12 snRNP	430
O75533	Q15696	SF3B1	ZRSR2	18S U11/U12 snRNP	430
Q9Y3B4	Q13435	SF3B6	SF3B2	18S U11/U12 snRNP	430
Q9Y3B4	Q15393	SF3B6	SF3B3	18S U11/U12 snRNP	430
Q9Y3B4	Q15427	SF3B6	SF3B4	18S U11/U12 snRNP	430
Q9Y3B4	Q9BWJ5	SF3B6	SF3B5	18S U11/U12 snRNP	430
Q9Y3B4	P14678	SF3B6	SNRPB	18S U11/U12 snRNP	430
Q9Y3B4	P62314	SF3B6	SNRPD1	18S U11/U12 snRNP	430
Q9Y3B4	P62316	SF3B6	SNRPD2	18S U11/U12 snRNP	430
Q9Y3B4	P62318	SF3B6	SNRPD3	18S U11/U12 snRNP	430
Q9Y3B4	P62304	SF3B6	SNRPE	18S U11/U12 snRNP	430
Q9Y3B4	P62306	SF3B6	SNRPF	18S U11/U12 snRNP	430
Q9Y3B4	P62308	SF3B6	SNRPG	18S U11/U12 snRNP	430
Q9Y3B4	Q16560	SF3B6	SNRNP35	18S U11/U12 snRNP	430
Q9Y3B4	P67809	SF3B6	YBX1	18S U11/U12 snRNP	430
Q9Y3B4	Q8TBF4	SF3B6	ZCRB1	18S U11/U12 snRNP	430
Q9Y3B4	Q9UDW3	SF3B6	ZMAT5	18S U11/U12 snRNP	430
Q9Y3B4	Q15696	SF3B6	ZRSR2	18S U11/U12 snRNP	430
Q13435	Q15393	SF3B2	SF3B3	18S U11/U12 snRNP	430
Q13435	Q15427	SF3B2	SF3B4	18S U11/U12 snRNP	430
Q13435	Q9BWJ5	SF3B2	SF3B5	18S U11/U12 snRNP	430
Q13435	P14678	SF3B2	SNRPB	18S U11/U12 snRNP	430
Q13435	P62314	SF3B2	SNRPD1	18S U11/U12 snRNP	430
Q13435	P62316	SF3B2	SNRPD2	18S U11/U12 snRNP	430
Q13435	P62318	SF3B2	SNRPD3	18S U11/U12 snRNP	430
Q13435	P62304	SF3B2	SNRPE	18S U11/U12 snRNP	430
Q13435	P62306	SF3B2	SNRPF	18S U11/U12 snRNP	430
Q13435	P62308	SF3B2	SNRPG	18S U11/U12 snRNP	430
Q13435	Q16560	SF3B2	SNRNP35	18S U11/U12 snRNP	430
Q13435	P67809	SF3B2	YBX1	18S U11/U12 snRNP	430
Q13435	Q8TBF4	SF3B2	ZCRB1	18S U11/U12 snRNP	430
Q13435	Q9UDW3	SF3B2	ZMAT5	18S U11/U12 snRNP	430
Q13435	Q15696	SF3B2	ZRSR2	18S U11/U12 snRNP	430
Q15393	Q15427	SF3B3	SF3B4	18S U11/U12 snRNP	430
Q15393	Q9BWJ5	SF3B3	SF3B5	18S U11/U12 snRNP	430
Q15393	P14678	SF3B3	SNRPB	18S U11/U12 snRNP	430
Q15393	P62314	SF3B3	SNRPD1	18S U11/U12 snRNP	430
Q15393	P62316	SF3B3	SNRPD2	18S U11/U12 snRNP	430
Q15393	P62318	SF3B3	SNRPD3	18S U11/U12 snRNP	430
Q15393	P62304	SF3B3	SNRPE	18S U11/U12 snRNP	430
Q15393	P62306	SF3B3	SNRPF	18S U11/U12 snRNP	430
Q15393	P62308	SF3B3	SNRPG	18S U11/U12 snRNP	430
Q15393	Q16560	SF3B3	SNRNP35	18S U11/U12 snRNP	430
Q15393	P67809	SF3B3	YBX1	18S U11/U12 snRNP	430
Q15393	Q8TBF4	SF3B3	ZCRB1	18S U11/U12 snRNP	430
Q15393	Q9UDW3	SF3B3	ZMAT5	18S U11/U12 snRNP	430
Q15393	Q15696	SF3B3	ZRSR2	18S U11/U12 snRNP	430
Q15427	Q9BWJ5	SF3B4	SF3B5	18S U11/U12 snRNP	430
Q15427	P14678	SF3B4	SNRPB	18S U11/U12 snRNP	430
Q15427	P62314	SF3B4	SNRPD1	18S U11/U12 snRNP	430
Q15427	P62316	SF3B4	SNRPD2	18S U11/U12 snRNP	430
Q15427	P62318	SF3B4	SNRPD3	18S U11/U12 snRNP	430
Q15427	P62304	SF3B4	SNRPE	18S U11/U12 snRNP	430
Q15427	P62306	SF3B4	SNRPF	18S U11/U12 snRNP	430
Q15427	P62308	SF3B4	SNRPG	18S U11/U12 snRNP	430
Q15427	Q16560	SF3B4	SNRNP35	18S U11/U12 snRNP	430
Q15427	P67809	SF3B4	YBX1	18S U11/U12 snRNP	430
Q15427	Q8TBF4	SF3B4	ZCRB1	18S U11/U12 snRNP	430
Q15427	Q9UDW3	SF3B4	ZMAT5	18S U11/U12 snRNP	430
Q15427	Q15696	SF3B4	ZRSR2	18S U11/U12 snRNP	430
Q9BWJ5	P14678	SF3B5	SNRPB	18S U11/U12 snRNP	430
Q9BWJ5	P62314	SF3B5	SNRPD1	18S U11/U12 snRNP	430
Q9BWJ5	P62316	SF3B5	SNRPD2	18S U11/U12 snRNP	430
Q9BWJ5	P62318	SF3B5	SNRPD3	18S U11/U12 snRNP	430
Q9BWJ5	P62304	SF3B5	SNRPE	18S U11/U12 snRNP	430
Q9BWJ5	P62306	SF3B5	SNRPF	18S U11/U12 snRNP	430
Q9BWJ5	P62308	SF3B5	SNRPG	18S U11/U12 snRNP	430
Q9BWJ5	Q16560	SF3B5	SNRNP35	18S U11/U12 snRNP	430
Q9BWJ5	P67809	SF3B5	YBX1	18S U11/U12 snRNP	430
Q9BWJ5	Q8TBF4	SF3B5	ZCRB1	18S U11/U12 snRNP	430
Q9BWJ5	Q9UDW3	SF3B5	ZMAT5	18S U11/U12 snRNP	430
Q9BWJ5	Q15696	SF3B5	ZRSR2	18S U11/U12 snRNP	430
P14678	P62314	SNRPB	SNRPD1	18S U11/U12 snRNP	430
P14678	P62316	SNRPB	SNRPD2	18S U11/U12 snRNP	430
P14678	P62318	SNRPB	SNRPD3	18S U11/U12 snRNP	430
P14678	P62304	SNRPB	SNRPE	18S U11/U12 snRNP	430
P14678	P62306	SNRPB	SNRPF	18S U11/U12 snRNP	430
P14678	P62308	SNRPB	SNRPG	18S U11/U12 snRNP	430
P14678	Q16560	SNRPB	SNRNP35	18S U11/U12 snRNP	430
P14678	P67809	SNRPB	YBX1	18S U11/U12 snRNP	430
